"completion_timestamp","previous_assignee","due_date","description","title","responsible_role","overridden_by","acknowledged_timestamp","event_id","override_flag","assigned_user","override_timestamp","category","progress_notes","status","order","id","created_date","updated_date","created_by_id","created_by","is_sample"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","8","6a6337eec0042c56d6e1e185","2026-07-24T10:01:18.685000","2026-07-24T10:01:18.685000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","7","6a6337ee1d0ef34a09d1f207","2026-07-24T10:01:18.321000","2026-07-24T10:01:18.321000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","6","6a6337ee9b58cb370d860f3a","2026-07-24T10:01:18.095000","2026-07-24T10:01:18.095000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","5","6a6337edbb0c870f38cf7dd3","2026-07-24T10:01:17.853000","2026-07-24T10:01:17.853000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","4","6a6337ed5a8d966aad61f3ba","2026-07-24T10:01:17.635000","2026-07-24T10:01:17.635000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","3","6a6337ed8907542769825ae8","2026-07-24T10:01:17.393000","2026-07-24T10:01:17.393000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","2","6a6337ed25ad1e583f332b97","2026-07-24T10:01:17.145000","2026-07-24T10:01:17.145000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a6337eb0b4f0f569632ab81","false","","","Checklist","","Not Acknowledged","1","6a6337ec932d581fe1059fd4","2026-07-24T10:01:16.880000","2026-07-24T10:01:16.880000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","16","6a621325abb08a477114acee","2026-07-23T13:12:05.492000","2026-07-23T13:12:05.492000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","15","6a621325c028960202847c85","2026-07-23T13:12:05.198000","2026-07-23T13:12:05.198000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","14","6a621325ed2c6818cbbbde1c","2026-07-23T13:12:05.020000","2026-07-23T13:12:05.020000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","13","6a621324900b9083951dda71","2026-07-23T13:12:04.816000","2026-07-23T13:12:04.816000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","12","6a621324c5c7b303bafec8db","2026-07-23T13:12:04.630000","2026-07-23T13:12:04.630000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","11","6a621324c31ba86f6e608b17","2026-07-23T13:12:04.400000","2026-07-23T13:12:04.400000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","10","6a621324231f164b14007e71","2026-07-23T13:12:04.228000","2026-07-23T13:12:04.228000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","9","6a6213248b5f57ea3400986a","2026-07-23T13:12:04.053000","2026-07-23T13:12:04.053000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","8","6a621323b39958ee9b51507a","2026-07-23T13:12:03.884000","2026-07-23T13:12:03.884000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","7","6a621323740e8005919be49e","2026-07-23T13:12:03.682000","2026-07-23T13:12:03.682000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","6","6a621323e34a4b3efe2cfe05","2026-07-23T13:12:03.382000","2026-07-23T13:12:03.382000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","5","6a621323d4bdb322cd53d080","2026-07-23T13:12:03.168000","2026-07-23T13:12:03.168000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","4","6a62132350419ecc2c2b0dc8","2026-07-23T13:12:03.004000","2026-07-23T13:12:03.004000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","3","6a62132257d66912a29856d5","2026-07-23T13:12:02.839000","2026-07-23T13:12:02.839000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","2","6a6213227bf461c76a789f98","2026-07-23T13:12:02.671000","2026-07-23T13:12:02.671000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a621321f7f82af77a45cd24","false","","","Checklist","","Not Acknowledged","1","6a621322845811811403968e","2026-07-23T13:12:02.493000","2026-07-23T13:12:02.493000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","16","6a57ba3ddcedffd5eeede5f7","2026-07-15T16:50:05.350000","2026-07-15T16:50:05.350000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","15","6a57ba3d595131d4da11ac1b","2026-07-15T16:50:05.121000","2026-07-15T16:50:05.121000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","14","6a57ba3cad2b0f7d1c39eefd","2026-07-15T16:50:04.976000","2026-07-15T16:50:04.976000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","13","6a57ba3ccb3a5d82962f4eab","2026-07-15T16:50:04.767000","2026-07-15T16:50:04.767000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","12","6a57ba3c3c92887386478799","2026-07-15T16:50:04.585000","2026-07-15T16:50:04.585000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","11","6a57ba3caab86d72898bbc50","2026-07-15T16:50:04.405000","2026-07-15T16:50:04.405000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","10","6a57ba3c2a9bb1fc161c605c","2026-07-15T16:50:04.012000","2026-07-15T16:50:04.012000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","9","6a57ba3ba75ca61bc501f6d2","2026-07-15T16:50:03.738000","2026-07-15T16:50:03.738000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","8","6a57ba3be331ee9212c3e42f","2026-07-15T16:50:03.491000","2026-07-15T16:50:03.491000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","7","6a57ba3bc2e9cdb14a5fe8ac","2026-07-15T16:50:03.247000","2026-07-15T16:50:03.247000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","6","6a57ba3bcc7a2aeb47e184ca","2026-07-15T16:50:03.083000","2026-07-15T16:50:03.083000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","5","6a57ba3afb085f128412a0f1","2026-07-15T16:50:02.799000","2026-07-15T16:50:02.799000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","4","6a57ba3a7e9ad3207cac5167","2026-07-15T16:50:02.572000","2026-07-15T16:50:02.572000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","3","6a57ba3aecf691c82b95842e","2026-07-15T16:50:02.320000","2026-07-15T16:50:02.320000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","2","6a57ba3accf8e743da96b8c3","2026-07-15T16:50:02.022000","2026-07-15T16:50:02.022000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","6a57ba38362f8e6ec72830c2","false","","","Checklist","","Not Acknowledged","1","6a57ba3926405d2c93656518","2026-07-15T16:50:01.759000","2026-07-15T16:50:01.759000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","16","6a561614ee4d8c0b693bfc5b","2026-07-14T10:57:24.485000","2026-07-14T10:57:24.485000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","15","6a561614751dc0492d9e58ed","2026-07-14T10:57:24.292000","2026-07-14T10:57:24.292000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","14","6a5616140d0bac0e2df29858","2026-07-14T10:57:24.072000","2026-07-14T10:57:24.072000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","13","6a5616133dcd8b50f38694e4","2026-07-14T10:57:23.814000","2026-07-14T10:57:23.814000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","12","6a561613956eedce522c9e5c","2026-07-14T10:57:23.636000","2026-07-14T10:57:23.636000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","11","6a56161345799242e8c4dd6b","2026-07-14T10:57:23.474000","2026-07-14T10:57:23.474000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","10","6a561613e4c5ea8190861700","2026-07-14T10:57:23.306000","2026-07-14T10:57:23.306000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","9","6a5616134b0975e1fd2f853f","2026-07-14T10:57:23.142000","2026-07-14T10:57:23.142000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","8","6a56161274526dedef158db4","2026-07-14T10:57:22.973000","2026-07-14T10:57:22.973000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","7","6a56161247e4b45337bd5bed","2026-07-14T10:57:22.818000","2026-07-14T10:57:22.818000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","6","6a561612273b073ac424836d","2026-07-14T10:57:22.648000","2026-07-14T10:57:22.648000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","5","6a5616124152b5bade1147b7","2026-07-14T10:57:22.496000","2026-07-14T10:57:22.496000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","4","6a56161289bb64980e11e084","2026-07-14T10:57:22.349000","2026-07-14T10:57:22.349000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","6a5616101a521c4439526c9f","false","","","Checklist","","Not Acknowledged","3","6a5616126926fdacbd93726a","2026-07-14T10:57:22.155000","2026-07-14T10:57:22.155000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
